date, pm25, pm10, o3, no2, so2, co
2019/2/6, 118, 50, , 27, , 5
2019/2/7, 113, 57, , 30, , 7
2019/2/8, 132, 49, , 22, , 6
2019/2/9, 124, 35, , 15, , 4
2019/2/10, 89, 27, , 18, , 4
2019/2/11, 75, 26, , 19, , 4
2019/2/12, 50, 26, , 18, , 4
2019/2/13, 80, 36, , 25, , 5
2019/2/14, 76, 56, , 22, , 6
2019/2/15, 135, 52, , 22, , 7
2019/2/16, 117, 54, , 19, , 5
2019/2/17, 110, 66, , 32, , 7
2019/2/18, 138, 70, , 26, , 6
2019/2/19, 140, 41, , 16, , 4
2019/2/20, 68, 30, , 22, , 5
2019/2/21, 85, 30, , 17, , 3
2019/2/22, 46, 50, , 21, , 5
2019/2/23, 74, 57, , 15, , 5
2019/2/24, 114, 63, , 20, , 6
2019/2/25, 136, 61, , 23, , 5
2019/2/26, 90, 49, , 22, , 5
2019/2/27, 84, 66, , 21, , 5
2019/2/28, 119, 58, , 26, , 5
2019/3/1, 94, 58, , 27, , 6
2019/3/2, 86, 48, , 16, , 6
2019/3/3, 120, 31, , 19, , 5
2019/3/4, 61, 30, , 12, , 4
2019/3/5, 54, 33, , 25, , 6
2019/3/6, 80, 45, , 28, , 6
2019/3/7, 87, 38, , 16, , 4
2019/3/8, 58, 22, , 18, , 5
2019/3/9, 59, 19, , 12, , 4
2019/3/10, 47, 28, , 17, , 4
2019/3/11, 60, 56, , 24, , 5
2019/3/12, 88, 55, , 28, , 6
2019/3/13, 100, 39, , 24, , 6
