date,pm10,o3,no2,so2,co,city,pm25
2014-10-10, 58,, 19, 1,,katowice, 101
2014-10-11, 41, 7, 11, 2,,katowice, 149
2014-10-12, 51,, 18, 2,,katowice, 102
2014-10-13, 39, 7, 16, 2,,katowice, 122
2014-10-14, 34, 7, 19, 3,,katowice, 95
2014-10-15, 34, 5, 16, 4,,katowice, 89
2014-10-16, 25, 2, 16, 3,,katowice, 94
2014-10-17, 20, 8, 7, 1,,katowice, 71
2014-10-18, 56,, 12,,,katowice, 56
2014-10-19, 11, 21, 6, 3,,katowice, 153
2014-10-20, 28, 12, 16, 4,,katowice, 38
2014-10-21, 22, 9, 12, 4,,katowice, 70
2014-10-22, 15, 7, 9, 2,,katowice, 81
2014-10-23, 37, 10, 10, 4,,katowice, 52
2014-10-24, 28, 14, 10, 3,,katowice, 119
2014-10-25, 58, 1, 11, 4,,katowice, 82
2014-10-26, 29, 1, 17, 6,,katowice, 158
2014-10-27, 57, 3, 23, 7,,katowice, 99
2014-10-28, 40,, 17, 4,,katowice, 142
2014-10-29, 179, 7, 21, 8,,katowice, 128
2014-10-30, 91, 1, 19, 10,,katowice, 246
2014-10-31, 106, 1, 17, 7,,katowice, 190
2014-11-1, 39, 14, 11, 3,,katowice, 206
2014-11-2, 46, 12, 20, 9,,katowice, 112
2014-11-3, 33, 27, 12, 3,,katowice, 112
2014-11-4, 23, 32, 6, 3,,katowice, 86
2014-11-5, 38, 18, 17, 3,,katowice, 59
2014-11-6, 82, 1, 25, 9,,katowice, 81
2014-11-7,,,,,,katowice, 170
2014-11-9, 23, 8, 9, 2,,katowice, 83
2014-11-10, 26, 14, 11, 2,,katowice, 70
2014-11-11, 47, 5, 20, 6,,katowice, 79
2014-11-12, 58, 2, 16, 7,,katowice, 113
2014-11-13, 40, 2, 13, 6,,katowice, 136
2014-11-14, 42, 3, 11, 5,,katowice, 110
2014-11-15, 42, 2, 12, 8,,katowice, 116
2014-11-16, 41, 1, 11, 6,,katowice, 115
2014-11-17, 27, 1, 8, 4,,katowice, 110
2014-11-18, 30,, 10, 7,,katowice, 82
2014-11-19, 28,, 6, 2,,katowice, 89
2014-11-20, 23, 1, 8, 5,,katowice, 86
2014-11-21, 43, 2, 11, 6,,katowice, 77
2014-11-22, 35, 4, 9, 3,,katowice, 115
2014-11-23, 35, 8, 12, 4,,katowice, 113
2014-11-24, 35, 10, 15, 4,,katowice, 99
2014-11-25, 73, 12, 18, 10,,katowice, 105
2014-11-26, 46, 7, 15, 9,,katowice, 159
2014-11-27, 34, 11, 10, 4,,katowice, 121
2014-11-28, 31, 13, 6, 3,,katowice, 99
2014-11-29, 34, 15, 7, 4,,katowice, 93
2014-11-30, 36, 17, 8, 5,,katowice, 102
2014-12-1, 44, 10, 9, 5,,katowice, 84
2014-12-2, 80, 2, 16, 17,,katowice, 109
2014-12-3, 67, 2, 17, 13,,katowice, 174
2014-12-4, 48,, 11, 8,,katowice, 154
2014-12-5, 63,, 11, 18,,katowice, 131
2014-12-6, 72, 1, 9, 12,,katowice, 159
2014-12-7, 49, 3, 15, 11,,katowice, 171
2014-12-8, 80, 7, 20, 9,,katowice, 128
2014-12-9, 78, 8, 21, 11,,katowice, 169
2014-12-10, 27, 8, 12, 5,,katowice, 180
2014-12-11, 13, 18, 9, 4,,katowice, 83
2014-12-12, 16, 20, 6, 5,,katowice, 49
2014-12-13, 31, 13, 12, 5,,katowice, 53
2014-12-14, 36, 10, 16, 8,,katowice, 98
2014-12-15, 64, 3, 21, 13,,katowice, 109
2014-12-16, 30, 11, 16, 6,,katowice, 155
2014-12-17, 11, 12, 6, 3,,katowice, 91
2014-12-18, 8, 13, 9, 2,,katowice, 57
2014-12-19, 12, 24, 6, 3,,katowice, 45
2014-12-20, 14, 24, 6, 4,,katowice, 46
2014-12-21, 10, 19, 4, 2,,katowice, 48
2014-12-22, 8, 17, 7, 6,,katowice, 43
2014-12-23, 13, 20, 6, 3,,katowice, 44
2014-12-24, 9, 21, 4, 2,,katowice, 49
2014-12-25, 14, 20, 5, 4,,katowice, 42
2014-12-26, 54, 11, 16, 20,,katowice, 57
2014-12-27, 34, 13, 7, 7,,katowice, 147
2014-12-28,,,,,,katowice, 104
2014-9-15, 43, 29, 12, 2,,katowice, 89
2014-9-16, 38, 30, 14, 5,,katowice, 85
2014-9-17, 41, 28, 20, 1,,katowice, 84
2014-9-18, 35, 36, 15, 1,,katowice, 91
2014-9-19, 36, 20, 16, 2,,katowice, 85
2014-9-20, 29, 23, 9, 2,,katowice, 96
2014-9-21,, 13,,,,katowice, 79
2014-9-23, 27, 20, 15, 3,,katowice, 47
2014-9-24, 27, 14, 13, 5,,katowice, 79
2014-9-25, 11, 9, 9, 1,,katowice, 78
2014-9-26, 21, 15, 10, 1,,katowice, 46
2014-9-27, 39, 19, 12, 3,,katowice, 67
2014-9-28, 36, 3, 16,,,katowice, 110
2014-9-29, 39, 19, 16, 2,,katowice, 108
2014-9-30, 44, 7, 15, 2,,katowice, 82
2022-9-25, 19, 16, 12, 3,,katowice,
2021-7-17, 19, 26, 4, 1,,katowice,
2021-8-8, 9,,,,,katowice,
2021-3-20, 36, 14, 9, 5,,katowice,
2020-6-30, 10, 36, 8, 1,,katowice,
2020-3-31, 41, 32, 11, 4,,katowice,
2019-12-31, 33, 22, 6, 4,,katowice,
2019-11-3, 19, 20, 6, 2,,katowice,
2018-12-31, 25, 12, 5, 4,,katowice,
2017-9-9, 17, 14, 5, 1,,katowice,
2017-6-18, 12, 39, 12, 1,,katowice,
2016-12-30, 85, 7, 19, 11,,katowice,
2014-12-31, 45, 15, 6, 4,,katowice,
2015-2-8, 28, 15, 14, 9,,katowice,
2015-2-17, 65, 7, 23, 15,,katowice,
2015-2-18, 60, 8, 18, 12,,katowice,
2015-2-19, 48, 22, 19, 10,,katowice,
2015-2-20, 58, 31, 17, 13,,katowice,
2015-2-21, 68, 22, 20, 17,,katowice,
2015-2-22, 56, 19, 15, 16,,katowice,
2015-2-23, 40, 13, 15, 12,,katowice,
2015-2-24, 46, 10, 16, 12,,katowice,
2015-2-25, 35, 16, 15, 8,,katowice,
2015-2-26, 54, 7, 23, 14,,katowice,
2014-11-8, 25, 3, 10, 7,,katowice,
2014-9-14, 49, 32, 10, 2,,katowice,
2014-9-22, 12, 13, 9, 2,,katowice,
2019-10-19,, 11, 25, 2,,katowice,
2019-10-20,, 13, 21, 2,,katowice,
2019-10-21,, 8, 21, 4,,katowice,
2019-10-22,, 9, 20, 2,,katowice,
2019-10-23,, 26, 23, 2,,katowice,
2019-10-24,, 13, 21, 2,,katowice,
2019-10-25,, 23, 15, 2,,katowice,
2019-10-26,, 27, 6, 2,,katowice,
2019-10-27,, 21, 11, 2,,katowice,
2019-10-28,, 7, 15, 3,,katowice,
2019-10-29,, 15, 12, 3,,katowice,
2019-10-30,, 9, 21, 3,,katowice,
2019-10-31,, 18, 15, 5,,katowice,
2019-11-1,, 21, 5, 2,,katowice,
2019-11-2,, 20, 9, 2,,katowice,
2023-1-2, 30,, 13,,,warsaw, 64
2023-1-3, 36,, 18,,,warsaw, 46
2023-1-4, 7,, 9,,,warsaw, 65
2023-1-5, 18,, 11,,,warsaw, 17
2023-1-6, 22,, 19,,,warsaw, 42
2023-1-7,,,,,,warsaw, 67
2022-10-1, 15,, 11,,,warsaw, 69
2022-10-2, 13,, 13,,,warsaw, 37
2022-10-3, 18,, 14,,,warsaw, 22
2022-10-4, 35,, 19,,,warsaw, 31
2022-10-5, 34,, 21,,,warsaw, 54
2022-10-6, 37,, 26,,,warsaw, 47
2022-10-7, 41,, 20,,,warsaw, 58
2022-10-8, 26,, 13,,,warsaw, 71
2022-10-9, 26,, 14,,,warsaw, 49
2022-10-10, 40,, 19,,,warsaw, 55
2022-10-11, 51,, 28,,,warsaw, 58
2022-10-12, 37,, 21,,,warsaw, 71
2022-10-13, 39,, 15,,,warsaw, 68
2022-10-14, 40,, 17,,,warsaw, 83
2022-10-15, 35,, 19,,,warsaw, 87
2022-10-16, 47,, 24,,,warsaw, 65
2022-10-17, 40,, 24,,,warsaw, 77
2022-10-18, 19,, 15,,,warsaw, 63
2022-10-19, 32,, 24,,,warsaw, 34
2022-10-20, 29,, 15,,,warsaw, 44
2022-10-21, 28,, 16,,,warsaw, 65
2022-10-22, 27,, 13,,,warsaw, 73
2022-10-23, 36,, 18,,,warsaw, 62
2022-10-24, 28,, 18,,,warsaw, 73
2022-10-25, 38,, 21,,,warsaw, 58
2022-10-26, 52,, 25,,,warsaw, 63
2022-10-27, 48,, 22,,,warsaw, 86
2022-10-28, 40,, 14,,,warsaw, 86
2022-10-29, 43,, 20,,,warsaw, 62
2022-10-30, 40,, 18,,,warsaw, 67
2022-10-31, 28,, 11,,,warsaw, 81
2022-11-1, 44,, 15,,,warsaw, 70
2022-11-2, 44,, 24,,,warsaw, 84
2022-11-3, 23,, 12,,,warsaw, 60
2022-11-4, 28,, 13,,,warsaw, 57
2022-11-5, 26,, 17,,,warsaw, 73
2022-11-6, 37,, 17,,,warsaw, 61
2022-11-7, 37,, 23,,,warsaw, 72
2022-11-8, 42,, 20,,,warsaw, 65
2022-11-9, 29,, 20,,,warsaw, 83
2022-11-10, 24,, 13,,,warsaw, 75
2022-11-11, 37,, 16,,,warsaw, 58
2022-11-12, 22,, 15,,,warsaw, 71
2022-11-13, 20,, 12,,,warsaw, 63
2022-11-14, 38,, 18,,,warsaw, 50
2022-11-15, 13,, 7,,,warsaw, 80
2022-11-16, 16,, 11,,,warsaw, 39
2022-11-17, 22,, 11,,,warsaw, 36
2022-11-18, 33,, 18,,,warsaw, 53
2022-11-19, 47,, 13,,,warsaw, 71
2022-11-20, 52,, 16,,,warsaw, 108
2022-11-21, 40,, 11,,,warsaw, 132
2022-11-22, 28,, 10,,,warsaw, 106
2022-11-23, 25,, 15,,,warsaw, 76
2022-11-24, 42,, 18,,,warsaw, 70
2022-11-25, 41,, 14,,,warsaw, 110
2022-11-26, 48,, 15,,,warsaw, 106
2022-11-27, 40,, 9,,,warsaw, 116
2022-11-28, 25,, 9,,,warsaw, 110
2022-11-29, 22,, 11,,,warsaw, 67
2022-11-30, 23,, 8,,,warsaw, 60
2022-12-1, 33,, 8,,,warsaw, 63
2022-12-2, 37,, 8,,,warsaw, 80
2022-12-3, 24,, 5,,,warsaw, 97
2022-12-4, 23,, 8,,,warsaw, 72
2022-12-5, 30,, 11,,,warsaw, 67
2022-12-6, 16,, 15,,,warsaw, 81
2022-12-7, 20,, 20,,,warsaw, 52
2022-12-8, 41,, 22,,,warsaw, 56
2022-12-9, 32,, 12,,,warsaw, 107
2022-12-10, 25,, 12,,,warsaw, 93
2022-12-11, 22,, 15,,,warsaw, 65
2022-12-12, 20,, 16,,,warsaw, 53
2022-12-13, 42,, 21,,,warsaw, 58
2022-12-14, 41,, 23,,,warsaw, 115
2022-12-15, 41,, 17,,,warsaw, 105
2022-12-16, 29,, 17,,,warsaw, 107
2022-12-17, 30,, 16,,,warsaw, 82
2022-12-18, 29,, 17,,,warsaw, 85
2022-12-19, 37,, 25,,,warsaw, 83
2022-12-20, 33,, 26,,,warsaw, 82
2022-12-21, 29,, 22,,,warsaw, 85
2022-12-22, 20,, 18,,,warsaw, 82
2022-12-23, 19,, 11,,,warsaw, 62
2022-12-24, 23,, 10,,,warsaw, 63
2022-12-25, 17,, 9,,,warsaw, 70
2022-12-26, 13,, 11,,,warsaw, 57
2022-12-27, 28,, 17,,,warsaw, 34
2022-12-28, 28,, 18,,,warsaw, 52
2022-12-29, 32,, 20,,,warsaw, 50
2022-12-30, 24,, 11,,,warsaw, 57
2022-12-31, 23,, 8,,,warsaw, 56
2023-1-1, 39,, 19,,,warsaw, 41
2022-7-1, 27,, 15,,,warsaw, 66
2022-7-2, 12,, 11,,,warsaw, 41
2022-7-3, 27,, 28,,,warsaw, 20
2022-7-4, 28,, 26,,,warsaw, 46
2022-7-5, 16,, 22,,,warsaw, 48
2022-7-6, 26,, 24,,,warsaw, 28
2022-7-7, 23,, 27,,,warsaw, 29
2022-7-8, 20,, 12,,,warsaw, 35
2022-7-9, 15,, 9,,,warsaw, 28
2022-7-10, 20,, 14,,,warsaw, 21
2022-7-11, 22,, 12,,,warsaw, 25
2022-7-12, 20,, 16,,,warsaw, 24
2022-7-13, 24,, 21,,,warsaw, 25
2022-7-14, 22,, 15,,,warsaw, 35
2022-7-15, 24,, 15,,,warsaw, 25
2022-7-16, 15,, 11,,,warsaw, 29
2022-7-17, 21,, 19,,,warsaw, 21
2022-7-18, 32,, 34,,,warsaw, 30
2022-7-19, 26,, 25,,,warsaw, 45
2022-7-20, 28,, 25,,,warsaw, 43
2022-7-21, 47,, 37,,,warsaw, 37
2022-7-22, 34,, 24,,,warsaw, 64
2022-7-23, 20,, 13,,,warsaw, 55
2022-7-24, 20,, 21,,,warsaw, 33
2022-7-25, 22,, 17,,,warsaw, 32
2022-7-26, 21,, 19,,,warsaw, 45
2022-7-27, 24,, 24,,,warsaw, 31
2022-7-28, 21,, 11,,,warsaw, 31
2022-7-29, 14,, 8,,,warsaw, 25
2022-7-30, 11,, 9,,,warsaw, 24
2022-7-31, 22,, 19,,,warsaw, 24
2022-8-1, 26,, 30,,,warsaw, 34
2022-8-2, 36,, 34,,,warsaw, 47
2022-8-3, 24,, 17,,,warsaw, 63
2022-8-4, 25,, 18,,,warsaw, 47
2022-8-5, 24,, 15,,,warsaw, 50
2022-8-6, 13,, 11,,,warsaw, 41
2022-8-7, 16,, 14,,,warsaw, 19
2022-8-8, 21,, 14,,,warsaw, 24
2022-8-9, 20,, 18,,,warsaw, 31
2022-8-10, 23,, 17,,,warsaw, 29
2022-8-11, 22,, 15,,,warsaw, 31
2022-8-12, 17,, 12,,,warsaw, 42
2022-8-13, 22,, 9,,,warsaw, 42
2022-8-14, 25,, 7,,,warsaw, 53
2022-8-15, 29,, 12,,,warsaw, 56
2022-8-16, 32,, 16,,,warsaw, 59
2022-8-17, 37,, 19,,,warsaw, 64
2022-8-18, 33,, 12,,,warsaw, 69
2022-8-19, 29,, 9,,,warsaw, 62
2022-8-20, 17,, 8,,,warsaw, 52
2022-8-21, 26,, 13,,,warsaw, 36
2022-8-22, 45,, 15,,,warsaw, 48
2022-8-23, 65,, 28,,,warsaw, 65
2022-8-24, 39,, 16,,,warsaw, 79
2022-8-25, 37,, 23,,,warsaw, 51
2022-8-26, 35,, 16,,,warsaw, 54
2022-8-27, 34,, 20,,,warsaw, 60
2022-8-28, 22,, 17,,,warsaw, 54
2022-8-29, 26,, 17,,,warsaw, 38
2022-8-30, 19,, 18,,,warsaw, 33
2022-8-31, 20,, 20,,,warsaw, 21
2022-9-1, 18,, 15,,,warsaw, 20
2022-9-2, 19,, 13,,,warsaw, 20
2022-9-3, 21,, 11,,,warsaw, 27
2022-9-4, 16,, 13,,,warsaw, 45
2022-9-5, 19,, 12,,,warsaw, 17
2022-9-6, 23,, 17,,,warsaw, 20
2022-9-7, 23,, 9,,,warsaw, 31
2022-9-8, 21,, 10,,,warsaw, 32
2022-9-9, 15,, 8,,,warsaw, 56
2022-9-10, 16,, 13,,,warsaw, 41
2022-9-11, 20,, 18,,,warsaw, 37
2022-9-12, 31,, 25,,,warsaw, 35
2022-9-13, 22,, 21,,,warsaw, 54
2022-9-14, 29,, 23,,,warsaw, 42
2022-9-15, 24,, 16,,,warsaw, 46
2022-9-16, 25,, 17,,,warsaw, 33
2022-9-17, 21,, 10,,,warsaw, 36
2022-9-18, 14,, 14,,,warsaw, 36
2022-9-19, 35,, 18,,,warsaw, 33
2022-9-20, 20,, 16,,,warsaw, 73
2022-9-21, 26,, 18,,,warsaw, 31
2022-9-22, 33,, 22,,,warsaw, 40
2022-9-23, 41,, 26,,,warsaw, 42
2022-9-24, 33,, 19,,,warsaw, 61
2022-9-25, 35,, 21,,,warsaw, 74
2022-9-26, 24,, 14,,,warsaw, 73
2022-9-27, 19,, 20,,,warsaw, 62
2022-9-28, 28,, 21,,,warsaw, 39
2022-9-29, 34,, 18,,,warsaw, 53
2022-9-30, 28,, 18,,,warsaw, 71
2022-4-1, 17,, 19,,,warsaw, 31
2022-4-2, 27,, 18,,,warsaw, 38
2022-4-3, 31,, 18,,,warsaw, 46
2022-4-4, 24,, 16,,,warsaw, 54
2022-4-5, 17,, 23,,,warsaw, 40
2022-4-6, 22,, 19,,,warsaw, 46
2022-4-7, 9,, 17,,,warsaw, 44
2022-4-8, 18,, 20,,,warsaw, 18
2022-4-9, 22,, 14,,,warsaw, 39
2022-4-10, 28,, 22,,,warsaw, 38
2022-4-11, 36,, 30,,,warsaw, 52
2022-4-12, 39,, 32,,,warsaw, 57
2022-4-13, 40,, 33,,,warsaw, 74
2022-4-14, 34,, 28,,,warsaw, 70
2022-4-15, 12,, 7,,,warsaw, 70
2022-4-16, 14,, 11,,,warsaw, 20
2022-4-17, 13,, 7,,,warsaw, 28
2022-4-18, 15,, 15,,,warsaw, 27
2022-4-19, 17,, 25,,,warsaw, 32
2022-4-20, 19,, 21,,,warsaw, 44
2022-4-21, 16,, 13,,,warsaw, 52
2022-4-22, 32,, 25,,,warsaw, 38
2022-4-23, 20,, 14,,,warsaw, 51
2022-4-24, 16,, 15,,,warsaw, 46
2022-4-25, 23,, 25,,,warsaw, 38
2022-4-26, 26,, 22,,,warsaw, 49
2022-4-27, 29,, 23,,,warsaw, 49
2022-4-28, 38,, 29,,,warsaw, 51
2022-4-29, 50,, 29,,,warsaw, 64
2022-4-30, 31,, 17,,,warsaw, 74
2022-5-1, 36,, 23,,,warsaw, 56
2022-5-2, 37,, 19,,,warsaw, 60
2022-5-3, 20,, 11,,,warsaw, 53
2022-5-4, 21,, 13,,,warsaw, 29
2022-5-5, 39,, 28,,,warsaw, 35
2022-5-6, 39,, 29,,,warsaw, 65
2022-5-7, 30,, 22,,,warsaw, 55
2022-5-8, 17,, 12,,,warsaw, 48
2022-5-9, 26,, 24,,,warsaw, 23
2022-5-10, 39,, 37,,,warsaw, 35
2022-5-11, 50,, 23,,,warsaw, 56
2022-5-12, 34,, 30,,,warsaw, 56
2022-5-13, 24,, 17,,,warsaw, 44
2022-5-14, 22,, 18,,,warsaw, 41
2022-5-15, 19,, 20,,,warsaw, 30
2022-5-16, 20,, 12,,,warsaw, 23
2022-5-17, 25,, 22,,,warsaw, 21
2022-5-18, 37,, 42,,,warsaw, 26
2022-5-19, 40,, 31,,,warsaw, 45
2022-5-20, 23,, 17,,,warsaw, 51
2022-5-21, 12,, 11,,,warsaw, 38
2022-5-22, 19,, 22,,,warsaw, 20
2022-5-23, 19,, 17,,,warsaw, 30
2022-5-24, 18,, 25,,,warsaw, 41
2022-5-25, 16,, 17,,,warsaw, 46
2022-5-26, 16,, 18,,,warsaw, 30
2022-5-27, 12,, 11,,,warsaw, 28
2022-5-28, 14,, 13,,,warsaw, 17
2022-5-29, 15,, 23,,,warsaw, 26
2022-5-30, 19,, 27,,,warsaw, 37
2022-5-31, 18,, 27,,,warsaw, 37
2022-6-1, 15,, 28,,,warsaw, 41
2022-6-2, 27,, 34,,,warsaw, 32
2022-6-3, 25,, 21,,,warsaw, 43
2022-6-4, 15,, 12,,,warsaw, 54
2022-6-5, 20,, 17,,,warsaw, 29
2022-6-6, 31,, 30,,,warsaw, 44
2022-6-7, 21,, 26,,,warsaw, 62
2022-6-8, 22,, 20,,,warsaw, 49
2022-6-9, 22,, 22,,,warsaw, 57
2022-6-10, 19,, 18,,,warsaw, 45
2022-6-11, 20,, 27,,,warsaw, 29
2022-6-12, 19,, 25,,,warsaw, 40
2022-6-13, 16,, 15,,,warsaw, 38
2022-6-14, 18,, 20,,,warsaw, 26
2022-6-15, 16,, 20,,,warsaw, 30
2022-6-16, 16,, 18,,,warsaw, 34
2022-6-17, 25,, 22,,,warsaw, 25
2022-6-18, 26,, 19,,,warsaw, 43
2022-6-19, 26,, 18,,,warsaw, 46
2022-6-20, 12,, 13,,,warsaw, 47
2022-6-21, 17,, 19,,,warsaw, 21
2022-6-22, 17,, 19,,,warsaw, 26
2022-6-23, 16,, 13,,,warsaw, 30
2022-6-24, 17,, 9,,,warsaw, 31
2022-6-25, 19,, 8,,,warsaw, 39
2022-6-26, 20,, 12,,,warsaw, 42
2022-6-27, 23,, 18,,,warsaw, 43
2022-6-28, 21,, 23,,,warsaw, 51
2022-6-29, 19,, 14,,,warsaw, 52
2022-6-30, 58,, 15,,,warsaw, 52
2022-1-3, 13,, 21,, 6,warsaw, 36
2022-1-4, 12,, 18,, 5,warsaw, 47
2022-1-5, 9,, 8,, 4,warsaw, 46
2022-1-6, 26,, 20,, 6,warsaw, 32
2022-1-7, 43,, 19,, 7,warsaw, 55
2022-1-8, 41,, 13,, 7,warsaw, 81
2022-1-9, 30,, 15,, 6,warsaw, 98
2022-1-10, 35,, 18,, 7,warsaw, 77
2022-1-11, 51,, 20,, 5,warsaw, 81
2022-1-12, 19,, 11,, 3,warsaw, 90
2022-1-13, 10,, 12,, 3,warsaw, 60
2022-1-14, 16,, 14,, 3,warsaw, 37
2022-1-15, 29,, 14,, 4,warsaw, 48
2022-1-16, 14,, 14,, 3,warsaw, 79
2022-1-17, 21,, 17,, 4,warsaw, 38
2022-1-18, 23,, 19,, 4,warsaw, 46
2022-1-19, 14,, 13,, 3,warsaw, 67
2022-1-20, 19,, 13,, 3,warsaw, 40
2022-1-21, 24,, 16,, 4,warsaw, 33
2022-1-22, 25,, 15,, 4,warsaw, 40
2022-1-23, 54,, 23,, 6,warsaw, 49
2022-1-24, 24,, 18,, 5,warsaw, 93
2022-1-25, 16,, 17,, 4,warsaw, 66
2022-1-26, 15,, 12,, 4,warsaw, 54
2022-1-27, 8,, 13,, 3,warsaw, 54
2022-1-28, 15,, 12,, 2,warsaw, 26
2022-1-29, 6,, 6,, 1,warsaw, 43
2022-1-30, 21,, 18,, 2,warsaw, 23
2022-1-31, 26,, 18,, 3,warsaw, 40
2022-2-1, 12,, 16,, 3,warsaw, 56
2022-2-2, 24,, 21,, 4,warsaw, 43
2022-2-3, 28,, 23,, 5,warsaw, 55
2022-2-4, 13,, 10,, 2,warsaw, 75
2022-2-5, 10,, 10,, 2,warsaw, 36
2022-2-6, 9,, 19,, 3,warsaw, 30
2022-2-7, 15,, 13,, 2,warsaw, 25
2022-2-8, 12,, 14,, 3,warsaw, 37
2022-2-9, 18,, 19,, 4,warsaw, 37
2022-2-10, 15,, 24,, 4,warsaw, 54
2022-2-11, 25,, 18,, 4,warsaw, 44
2022-2-12, 38,, 16,, 4,warsaw, 43
2022-2-13, 46,, 23,, 5,warsaw, 69
2022-2-14, 60,, 26,, 7,warsaw, 80
2022-2-15, 42,, 18,, 5,warsaw, 114
2022-2-16, 8,, 11,, 3,warsaw, 77
2022-2-17, 18,, 15,, 3,warsaw, 15
2022-2-18, 16,, 7,, 2,warsaw, 31
2022-2-19, 15,, 13,, 4,warsaw, 22
2022-2-20, 11,, 14,, 3,warsaw, 38
2022-2-21, 24,, 19,, 4,warsaw, 20
2022-2-22, 13,, 17,, 3,warsaw, 38
2022-2-23, 27,, 23,, 4,warsaw, 37
2022-2-24, 35,, 19,, 3,warsaw, 56
2022-2-25, 38,, 23,, 4,warsaw, 51
2022-2-26, 22,, 11,, 2,warsaw, 67
2022-2-27, 27,, 14,, 2,warsaw, 55
2022-2-28, 48,, 25,, 4,warsaw, 54
2022-3-1, 58,, 28,, 5,warsaw, 76
2022-3-2, 70,, 28,, 6,warsaw, 95
2022-3-3, 23,, 19,, 4,warsaw, 121
2022-3-4, 18,, 14,, 3,warsaw, 64
2022-3-5, 42,, 19,, 4,warsaw, 38
2022-3-6, 40,, 24,, 5,warsaw, 74
2022-3-7, 39,, 24,, 5,warsaw, 67
2022-3-8, 34,, 17,, 4,warsaw, 57
2022-3-9, 21,, 11,, 3,warsaw, 60
2022-3-10, 33,, 11,, 4,warsaw, 47
2022-3-11, 68,,,, 9,warsaw, 59
2022-3-12, 42,,,, 5,warsaw, 107
2022-3-13, 38,,,, 4,warsaw, 95
2022-3-14, 65,, 37,, 7,warsaw, 88
2022-3-15, 56,, 19,, 5,warsaw, 117
2022-3-16, 44,, 15,, 4,warsaw, 131
2022-3-17, 39,, 22,, 4,warsaw, 102
2022-3-18, 50,, 25,, 6,warsaw, 81
2022-3-19, 53,, 21,, 5,warsaw, 103
2022-3-20, 63,, 32,, 7,warsaw, 97
2022-3-21, 96,, 45,, 12,warsaw, 105
2022-3-22, 104,, 40,, 9,warsaw, 131
2022-3-23, 64,, 27,, 6,warsaw, 134
2022-3-24,,,,,,warsaw, 92
2022-3-27, 46,, 16,,,warsaw, 38
2022-3-28, 45,, 20,,,warsaw, 54
2022-3-29, 54,, 21,,,warsaw, 70
2022-3-30, 19,, 9,,,warsaw, 84
2022-3-31, 18,, 11,,,warsaw, 36
2021-10-1, 23,, 13,, 7,warsaw, 64
2021-10-2, 22,, 10,, 6,warsaw, 59
2021-10-3, 24,, 15,, 6,warsaw, 58
2021-10-4, 31,, 10,, 6,warsaw, 56
2021-10-5, 30,, 12,, 5,warsaw, 59
2021-10-6, 31,, 11,, 5,warsaw, 56
2021-10-7, 30,, 15,, 6,warsaw, 56
2021-10-8, 26,, 17,, 7,warsaw, 55
2021-10-9, 32,, 14,, 7,warsaw, 60
2021-10-10, 61,, 40,, 13,warsaw, 78
2021-10-11, 38,, 23,, 10,warsaw, 86
2021-10-12, 30,, 21,, 9,warsaw, 66
2021-10-13, 31,, 22,, 10,warsaw, 58
2021-10-14, 20,, 17,, 9,warsaw, 61
2021-10-15, 31,, 17,, 9,warsaw, 51
2021-10-16, 36,, 22,, 10,warsaw, 53
2021-10-17, 33,, 22,, 9,warsaw, 65
2021-10-18, 22,, 21,, 10,warsaw, 59
2021-10-19, 21,, 21,, 9,warsaw, 56
2021-10-20, 36,, 18,, 9,warsaw, 51
2021-10-21, 17,, 13,, 8,warsaw, 53
2021-10-22, 12,, 13,, 8,warsaw, 32
2021-10-23, 27,, 15,, 11,warsaw, 33
2021-10-24, 27,, 19,, 11,warsaw, 63
2021-10-25, 40,, 27,, 12,warsaw, 66
2021-10-26, 32,, 23,, 11,warsaw, 73
2021-10-27, 35,, 26,, 11,warsaw, 65
2021-10-28, 45,, 25,, 12,warsaw, 67
2021-10-29, 39,, 20,, 11,warsaw, 97
2021-10-30, 31,, 20,, 10,warsaw, 84
2021-10-31, 29,, 11,, 10,warsaw, 70
2021-11-1, 37,, 17,, 11,warsaw, 72
2021-11-2, 26,, 22,, 12,warsaw, 89
2021-11-3, 16,, 15,, 10,warsaw, 66
2021-11-4, 16,, 15,, 10,warsaw, 45
2021-11-5, 19,, 13,, 11,warsaw, 37
2021-11-6, 18,, 12,, 11,warsaw, 51
2021-11-7, 11,, 16,, 11,warsaw, 53
2021-11-8, 20,, 17,, 12,warsaw, 41
2021-11-9, 38,, 20,, 14,warsaw, 53
2021-11-10, 47,, 19,, 14,warsaw, 83
2021-11-11, 47,, 16,, 10,warsaw, 93
2021-11-12, 35,, 11,, 3,warsaw, 107
2021-11-13, 48,, 13,, 5,warsaw, 88
2021-11-14, 27,, 10,, 3,warsaw, 119
2021-11-15, 41,, 18,, 6,warsaw, 74
2021-11-16, 47,, 16,, 7,warsaw, 95
2021-11-17, 21,, 19,, 5,warsaw, 102
2021-11-18, 9,, 11,, 4,warsaw, 60
2021-11-19, 14,, 12,, 4,warsaw, 36
2021-11-20, 20,, 11,, 5,warsaw, 36
2021-11-21, 25,, 23,, 7,warsaw, 58
2021-11-22, 22,, 17,, 6,warsaw, 56
2021-11-23, 20,, 22,, 7,warsaw, 64
2021-11-24, 36,, 22,, 8,warsaw, 63
2021-11-25, 36,, 20,, 7,warsaw, 79
2021-11-26, 21,, 18,, 7,warsaw, 83
